mission_id,mission_name,meter_name,meter_id,sample_interval,notes,campaign,creator_username
5db02cab-0000-0000-0000-CC78AB77F717,Dot-F717 | 2019-10-23 13:33,Dot-F717,CC:78:AB:77:F7:17,300,,CAA-Kenya,caakenya
5daefd9b-0000-0000-0000-CC78AB6E07E5,Dot-07E5 | 2019-10-22 16:00,Dot-07E5,CC:78:AB:6E:07:E5,300,,CAA-Kenya,caakenya
5370da78-d9fa-4ec1-a5cb-ee2f709616a2,SLV_003_TS_6AC,,1F0000000457F453,480,,Smokeless Village,bamg-01
886a75da-85c9-4ec9-be4b-075e1e8605b6,SLV_004_LPG_6AC,,6A00000004182553,480,,Smokeless Village,bamg-01
e5606fb8-5949-4d97-9104-c0c6c98a6662,SLV_004_TS_6AC,,8B00000004597053,480,,Smokeless Village,bamg-01
5db2c751-0000-0000-0000-CC78AB77F355,Dot-F355 | 2019-10-25 12:58,Dot-F355,CC:78:AB:77:F3:55,300,,CAA-Kenya,caakenya
5db2d4b3-0000-0000-0000-CC78AB77FFAC,,Dot-FFAC,CC:78:AB:77:FF:AC,300,,CAA-Kenya,caakenya
5db01948-0000-0000-0000-CC78AB6E07F8,Dot-07F8 | 2019-10-23 12:08,Dot-07F8,CC:78:AB:6E:07:F8,300,,CAA-Kenya,caakenya
5db6bde3-0000-0000-0000-CC78AB77FE6A,Dot-FE6A | 2019-10-28 13:06,Dot-FE6A,CC:78:AB:77:FE:6A,300,,CAA-Kenya,caakenya
5db048d4-0000-0000-0000-CC78AB6E0AE0,Dot-0AE0 | 2019-10-23 15:30,Dot-0AE0,CC:78:AB:6E:0A:E0,300,,CAA-Kenya,caakenya
5db6cef4-0000-0000-0000-CC78AB77FFAC,Dot-FFAC | 2019-10-28 14:19,Dot-FFAC,CC:78:AB:77:FF:AC,300,,CAA-Kenya,caakenya
5db2c1ff-0000-0000-0000-CC78AB77FAEE,Dot-FAEE | 2019-10-25 12:35,Dot-FAEE,CC:78:AB:77:FA:EE,300,,CAA-Kenya,caakenya
54b3e51c-e5fb-4dfb-bc7e-eadd747c9a6e,SLV_005_LPG_6AC,,6C00000004578153,480,,Smokeless Village,bamg-01
5db2dced-0000-0000-0000-CC78AB6E09E6,Dot-09E6 | 2019-10-25 14:29,Dot-09E6,CC:78:AB:6E:09:E6,300,,CAA-Kenya,caakenya
5db6d02f-0000-0000-0000-CC78AB77F9A1,Dot-F9A1 | 2019-10-28 14:24,Dot-F9A1,CC:78:AB:77:F9:A1,300,,CAA-Kenya,caakenya
5d52ee0c-0000-0000-0000-CC78AB77F23B,Dot-F23B | 2019-08-13 12:05,Dot-F23B,CC:78:AB:77:F2:3B,300,sensor instalado en la cocina tradicional en la casa del señor daniel matamet quispe en el cp tantamaco en el distrito de macusani en la provincia carabaya en la region de puno,NAMA Piloto Solar y Ventilador,namas
9298ecac-e2ff-4710-b52a-80a3beb173e9,SLV_005_TS_6AC,,5700000004212853,480,,Smokeless Village,bamg-01
5db6d5ab-0000-0000-0000-CC78AB77E998,Dot-E998 | 2019-10-28 14:48,Dot-E998,CC:78:AB:77:E9:98,300,,CAA-Kenya,caakenya
5db804bb-0000-0000-0000-CC78AB77FE67,Dot-FE67 | 2019-10-29 12:20,Dot-FE67,CC:78:AB:77:FE:67,300,,CAA-Kenya,caakenya
5db2c6cb-0000-0000-0000-CC78AB6E0CFD,Dot-0CFD | 2019-10-25 12:54,Dot-0CFD,CC:78:AB:6E:0C:FD,300,,CAA-Kenya,caakenya
5db2ceb0-0000-0000-0000-CC78AB77FE2E,Dot-FE2E | 2019-10-25 13:28,Dot-FE2E,CC:78:AB:77:FE:2E,300,,CAA-Kenya,caakenya
5db2bf29-0000-0000-0000-CC78AB77FCEF,Dot-FCEF | 2019-10-25 12:22,Dot-FCEF,CC:78:AB:77:FC:EF,300,,CAA-Kenya,caakenya
5db6da25-0000-0000-0000-CC78AB6E0CD9,Dot-0CD9 | 2019-10-28 15:07,Dot-0CD9,CC:78:AB:6E:0C:D9,300,,CAA-Kenya,caakenya
616072c9-2ccc-479b-87d8-56ae4c0f958d,SLV_006_LPG_6AC,,7F00000004243053,480,,Smokeless Village,bamg-01
c09dd5fc-8b8d-424a-929d-1ca28da59ca9,SLV_006_TS_6AC,,840000000440D453,480,,Smokeless Village,bamg-01
5db80338-0000-0000-0000-CC78AB77FCCE,Dot-FCCE | 2019-10-29 12:15,Dot-FCCE,CC:78:AB:77:FC:CE,300,,CAA-Kenya,caakenya
5db2bf79-0000-0000-0000-CC78AB77FCEF,Dot-FCEF | 2019-10-25 12:24,Dot-FCEF,CC:78:AB:77:FC:EF,300,,CAA-Kenya,caakenya
5db2b7b1-0000-0000-0000-CC78AB6E05B3,Dot-05B3 | 2019-10-25 11:51,Dot-05B3,CC:78:AB:6E:05:B3,300,,CAA-Kenya,caakenya
5d442dc1-0000-0000-0000-CC78AB77FFCC,Dot-FFCC | 2019-08-02 07:31,Dot-FFCC,CC:78:AB:77:FF:CC,300,"En la casa de la sra.Yulincia Canchanya Vasquez, se instala un sensor en la cocina tipo Ventilador en  el anexo Chuamba, Distrito Cullhuas, Provinvia Huancayo, Region Junin.",NAMA Piloto Solar y Ventilador,namas
5db96022-0000-0000-0000-CC78AB6E0545,Dot-0545 | 2019-10-30 13:01,Dot-0545,CC:78:AB:6E:05:45,300,,CAA-Kenya,caakenya
5cdeed34-0000-0000-0000-CC78AB77FE5C,MEMtest2,Dot-FE5C,CC:78:AB:77:FE:5C,10,,MINEM test campaign,ricpie@gmail.com
5db6c5a4-0000-0000-0000-CC78AB77F75C,Dot-F75C | 2019-10-28 13:39,Dot-F75C,CC:78:AB:77:F7:5C,300,,CAA-Kenya,caakenya
5db6d08b-0000-0000-0000-CC78AB77FE11,Dot-FE11 | 2019-10-28 14:26,Dot-FE11,CC:78:AB:77:FE:11,300,,CAA-Kenya,caakenya
2889e4db-2721-43ac-a53a-3a97084ced6c,SLV_007_LPG_6AC,,1500000004183A53,480,,Smokeless Village,bamg-01
5d598f18-0000-0000-0000-CC78AB77FCF1,Dot-FCF1 | 2019-08-18 12:45,Dot-FCF1,CC:78:AB:77:FC:F1,300,"Caylloma 
Sonia Malcoacha Nina
control cocina a Gas
18 de agosto del 2019
codigo Dot-FCF1",NAMA Piloto Solar y Ventilador,namas
5d3d8c75-0000-0000-0000-CC78AB77FFC4,Dot-FFC4 | 2019-07-28 06:51,Dot-FFC4,CC:78:AB:77:FF:C4,300,sensor ubicado en la casa del señor odelon santos verde en la comunidad de yacumali en el distrito de jivia en la provincia de lauricocha en la region se huanuco para una cocina de biomasa,NAMA Piloto Solar y Ventilador,namas
bc294cc5-781c-4345-bae4-3f553f865e2b,SLV_008_LPG_6AC,,6F0000000462E853,480,,Smokeless Village,bamg-01
be760504-7f93-4ccd-bed0-9116f598d9e2,SLV_008_TS_6AC,,2600000004237C53,480,,Smokeless Village,bamg-01
5d58530d-0000-0000-0000-CC78AB781FBD,Dot-1FBD | 2019-08-17 14:17,Dot-1FBD,CC:78:AB:78:1F:BD,300,"cocina con ventilador, Metardo Ojanama Panaifo, Localidad Canayo, San Martin",NAMA Piloto Solar y Ventilador,namas
f5f2654f-e6a8-45a7-a03d-02520396a026,SLV_007_TS_6AC,,5D00000004624A53,480,,Smokeless Village,bamg-01
86e6708e-569c-41f3-8f2d-8f8c216764c3,SLV_009_TS_6AC,,7D0000000452E153,480,,Smokeless Village,bamg-01
de76c485-40f0-42ed-a99f-c1b9f48eae69,SLV_010_LPG_6AC,,CD000000041B3353,480,,Smokeless Village,bamg-01
d5b030da-a092-4e43-8cbd-5ea3f9947c4f,SLV_010_TS_6AC,,1E0000000418E053,480,,Smokeless Village,bamg-01
d2b6f539-b30b-458d-8eb9-61847cf29eba,SLV_009_LPG_6AC,,DE00000004089F53,480,,Smokeless Village,bamg-01
5d52fdc2-0000-0000-0000-CC78AB781FF4,Dot-1FF4 | 2019-08-13 13:12,Dot-1FF4,CC:78:AB:78:1F:F4,300,sensor instalado en la cocina tradicional en la casa de la señora clara gladys torres tapia en el cp tantamaco en el distrito de macusani en la provincia de carabaya en la region de puno,NAMA Piloto Solar y Ventilador,namas
5dbac0e8-0000-0000-0000-CC78AB6E058B,Dot-058B | 2019-10-31 14:08,Dot-058B,CC:78:AB:6E:05:8B,300,,CAA-Kenya,caakenya
5d52fd50-0000-0000-0000-CC78AB6DFC50,Dot-FC50 | 2019-08-13 13:10,Dot-FC50,CC:78:AB:6D:FC:50,300,sensor instalado en la cocina solar de la señor clara gladys torres tapia en el cp tantamaco en el distrito de macusani en la provincia de carabaya en la region de puno,NAMA Piloto Solar y Ventilador,namas
5d5aaab9-0000-0000-0000-CC78AB77FE60,Dot-FE60 | 2019-08-19 08:56,Dot-FE60,CC:78:AB:77:FE:60,300,sensor en cocina tradicional en la casa de la señora victoria quico coaguila cp camata distrito ubinas region moquegua,NAMA Piloto Solar y Ventilador,namas
5d460470-0000-0000-0000-CC78AB6E0DCD,Dot-0DCD | 2019-08-03 17:01,Dot-0DCD,CC:78:AB:6E:0D:CD,300,"Griseria De la Cruz Cabrera
control Cocina GLP",NAMA Piloto Solar y Ventilador,namas
5db96db3-0000-0000-0000-CC78AB6E0DA3,Dot-0DA3 | 2019-10-30 14:00,Dot-0DA3,CC:78:AB:6E:0D:A3,300,,CAA-Kenya,caakenya
5d5aa9d5-0000-0000-0000-CC78AB77E324,Dot-E324 | 2019-08-19 08:52,Dot-E324,CC:78:AB:77:E3:24,300,sensor instalado en la casa de la señora juana coaguila benegas para la cocina solar instalads en el cp camata distrito ubinas region moquegua,NAMA Piloto Solar y Ventilador,namas
5d45b2ae-0000-0000-0000-CC78AB77FE4D,Dot-FE4D | 2019-08-03 11:12,Dot-FE4D,CC:78:AB:77:FE:4D,300,"sensor en cocina tradicional, juan perez",NAMA Piloto Solar y Ventilador,namas
a55db719-bef4-418a-9e22-29370fb22891,SLV_011_LPG_6AC,,AB0000000453A353,480,,Smokeless Village,bamg-01
5d460a44-0000-0000-0000-CC78AB6E0578,Dot-0578 | 2019-08-03 17:26,Dot-0578,CC:78:AB:6E:05:78,300,"Domitala Flores Rojas
Control Cocina solar
Familia 2",NAMA Piloto Solar y Ventilador,namas
5d46093a-0000-0000-0000-CC78AB6E0DBC,Dot-0DBC | 2019-08-03 17:22,Dot-0DBC,CC:78:AB:6E:0D:BC,300,"Domitila Flores Rojas
Control cocina tradicional
Familia 2",NAMA Piloto Solar y Ventilador,namas
a15fb9de-0458-4573-aba8-089accc2e46b,SLV_012_LPG_6AC,,470000000461A653,480,,Smokeless Village,bamg-01
5d46013f-0000-0000-0000-CC78AB6E0FA2,Dot-0FA2 | 2019-08-03 16:48,Dot-0FA2,CC:78:AB:6E:0F:A2,300,"familia Griseria de la Cruz Cabrera 
control de cocina solar",NAMA Piloto Solar y Ventilador,namas
5d3d8e83-0000-0000-0000-CC78AB6DFD75,Dot-FD75 | 2019-07-28 06:59,Dot-FD75,CC:78:AB:6D:FD:75,300,sensor en la casa del señor odelon santos verde en el cp yacumali en el distrito de jivia en la provincia de lauricocha en la region de huanuco,NAMA Piloto Solar y Ventilador,namas
84f6fe71-8830-4223-a9e5-33960f474352,SLV_012_TS_6AC,,C600000004123853,480,,Smokeless Village,bamg-01
5dc3cae7-0000-0000-0000-CC78AB6E05E3,Dot-05E3 | 2019-11-07 10:41,Dot-05E3,CC:78:AB:6E:05:E3,300,,CAA-Kenya,caakenya
5dc3dac8-0000-0000-0000-806FB06363CA,Dot-63CA | 2019-11-07 11:49,Dot-63CA,80:6F:B0:63:63:CA,300,,CAA-Kenya,caakenya
5dc2a6d2-0000-0000-0000-806FB063653F,Dot-653F | 2019-11-06 13:53,Dot-653F,80:6F:B0:63:65:3F,300,,CAA-Kenya,caakenya
5dc534f4-0000-0000-0000-CC78AB77F241,Dot-F241 | 2019-11-08 12:25,Dot-F241,CC:78:AB:77:F2:41,300,,CAA-Kenya,caakenya
5dc18c30-0000-0000-0000-806FB0635607,Dot-5607 | 2019-11-05 17:47,Dot-5607,80:6F:B0:63:56:07,300,,CAA-Kenya,caakenya
5dc15046-0000-0000-0000-CC78AB77F372,Dot-F372 | 2019-11-05 13:33,Dot-F372,CC:78:AB:77:F3:72,300,,CAA-Kenya,caakenya
5dc15b51-0000-0000-0000-CC78AB6E0FA0,Dot-0FA0 | 2019-11-05 14:21,Dot-0FA0,CC:78:AB:6E:0F:A0,300,,CAA-Kenya,caakenya
5dc2a2aa-0000-0000-0000-CC78AB6E0A99,Dot-0A99 | 2019-11-06 13:37,Dot-0A99,CC:78:AB:6E:0A:99,300,,CAA-Kenya,caakenya
5dc93c97-0000-0000-0000-CC78AB77E9A7,Dot-E9A7 | 2019-11-11 13:47,Dot-E9A7,CC:78:AB:77:E9:A7,300,,CAA-Kenya,caakenya
5db80f26-0000-0000-0000-CC78AB77F5B3,Dot-F5B3 | 2019-10-29 13:05,Dot-F5B3,CC:78:AB:77:F5:B3,300,,CAA-Kenya,caakenya
5dc940e9-0000-0000-0000-CC78AB77F5B0,Dot-F5B0 | 2019-11-11 14:06,Dot-F5B0,CC:78:AB:77:F5:B0,300,,CAA-Kenya,caakenya
5db9810c-0000-0000-0000-CC78AB77FE67,Dot-FE67 | 2019-10-30 15:23,Dot-FE67,CC:78:AB:77:FE:67,300,,CAA-Kenya,caakenya
d2adb219-6d65-4c29-bce1-9556e6b1142c,SLV_011_TS_6AC,,780000000462C053,480,,Smokeless Village,bamg-01
46babb56-c9a5-4d63-8285-d12d74844d49,SLV_013_TS_6AC,,71000000040C8A53,480,,Smokeless Village,bamg-01
3085568c-30fa-4d83-b2b4-ab2f52629456,SLV_013_LPG_6AC,,A8000000043CAF53,480,,Smokeless Village,bamg-01
5dcbc82a-0000-0000-0000-CC78AB6E0554,Dot-0554 | 2019-11-13 12:07,Dot-0554,CC:78:AB:6E:05:54,300,,CAA-Kenya,caakenya
5dcbd158-0000-0000-0000-CC78AB6E0561,Dot-0561 | 2019-11-13 12:44,Dot-0561,CC:78:AB:6E:05:61,300,,CAA-Kenya,caakenya
5dcc0519-0000-0000-0000-CC78AB6E0561,Dot-0561 | 2019-11-13 16:27,Dot-0561,CC:78:AB:6E:05:61,300,,CAA-Kenya,caakenya
5dcbcf94-0000-0000-0000-CC78AB77FF9A,Dot-FF9A | 2019-11-13 12:31,Dot-FF9A,CC:78:AB:77:FF:9A,303,,CAA-Kenya,caakenya
5dcbcf8a-0000-0000-0000-CC78AB77F9CB,Dot-F9CB | 2019-11-13 12:32,Dot-F9CB,CC:78:AB:77:F9:CB,303,,CAA-Kenya,caakenya
d2500b1c-7ebb-4dba-a506-a75dadc9b0ba,SLV_014_LPG_6AC,,8800000004321853,480,,Smokeless Village,bamg-01
75e9d687-aae4-4e59-a9ef-5873daf09acd,SLV_014_TS_6AC,,67000000043CA553,480,,Smokeless Village,bamg-01
97eee349-046a-4961-ba7b-2750e3c145bc,SLV_015_LPG_6AC,,FA00000004190053,480,,Smokeless Village,bamg-01
e3ad0c0b-ed87-4edc-a0f8-7c898e4f9a5d,SLV_015_TS_6AC,,B7000000041B8F53,480,,Smokeless Village,bamg-01
5dcbcfb4-0000-0000-0000-CC78AB77FE76,Dot-FE76 | 2019-11-13 12:31,Dot-FE76,CC:78:AB:77:FE:76,300,,CAA-Kenya,caakenya
ee7fc721-c629-4eb4-8284-9ad06bccc780,SLV_016_TS_6AC,,240000000431D453,480,,Smokeless Village,bamg-01
1f72f1d7-b476-4950-b1c3-10c443bb7eb7,SLV_017_TS_6AC,,46000000041B4D53,480,,Smokeless Village,bamg-01
a3a6c0d7-37f5-4957-b117-9148c4fe04d9,SLV_016_LPG_6AC,,530000000408D453,480,,Smokeless Village,bamg-01
b51cbe36-20f2-4ea1-bca0-40c2d89c8cb1,SLV_017_LPG_6AC,,E80000000441DC53,480,,Smokeless Village,bamg-01
e73a95dc-8580-49f7-a631-e48e5e1b8492,SLV_001_LPG_6_MRAC,,4B00000004598653,480,,Smokeless Village,bamg-01
e99cc598-c9d1-4a8f-afd5-70e56f557d7f,SLV_001_LPG_6_MRAC,,4B00000004598653,480,,Smokeless Village,bamg-01
8fa449f4-e42f-463e-a33f-4756822c0ed2,SLV_001_LPG_6_MRAC (1),,4B00000004598653,480,,Smokeless Village,bamg-01
28ee706b-65a6-4c0c-ae89-3fc65462a404,SLV_001_LPG_6_MRAC (1),,4B00000004598653,480,,Smokeless Village,bamg-01
1e420e42-b38b-4677-bf52-cd3c8a6b96b0,SLV_001_LPG_6AC,,4B00000004598653,480,,Smokeless Village,bamg-01
47beafb7-8f8c-4d72-af34-9e1af237ee9f,SLV_001_LPG_6ACsecond,,4B00000004598653,480,,Smokeless Village,bamg-01
394aaeba-838c-43ca-b22e-5542b14e78d5,SLV_001_LPG_6AC (2)rp2,,4B00000004598653,480,,Smokeless Village,bamg-01
84ce0fe4-263f-4e6d-b256-915bfae9a95a,SLV_018_LPG_6AC,,E7000000043F2A53,480,,Smokeless Village,bamg-01
4a43c09d-f408-41de-8932-f986136b9117,SLV_001_LPG_6_MRAC_renamed,,4B00000004598653,480,,Smokeless Village,bamg-01
88c1e1f3-5b30-41d8-9b7f-95cf933f9fdf,SLV_002_LPG_6AC,,0B00000004484453,480,,Smokeless Village,bamg-01
44425080-3e6c-4686-a011-c18dc60bfc06,SLV_019_LPG_6AC,,F40000000468F453,480,,Smokeless Village,bamg-01
1c4871e3-0c8e-43a7-9aa6-49eb8aaf9eb1,SLV_001_LPG_6_renamed,,4B00000004598653,480,,Smokeless Village,bamg-01
c389a6c3-6a08-43f3-aaff-14594b79067a,SLV_018_TS_6AC,,3500000004190A53,480,,Smokeless Village,bamg-01
c680932a-a683-4f30-80c9-413f36fd20f5,SLV_019_TS_6AC,,54000000041EBB53,480,,Smokeless Village,bamg-01
f8d1e66d-fe8a-433a-a637-2c8ee3a5e794,SLV_020_LPG_6AC,,9400000004688F53,480,,Smokeless Village,bamg-01
f386980b-9afe-4b2b-b647-0d26936365ae,SLV_020_TS_6AC,,CF00000004088253,480,,Smokeless Village,bamg-01
b8659866-c7a3-450b-92de-c4929a842d74,SLV_021_LPG_6AC,,2F0000000423B553,480,,Smokeless Village,bamg-01
6b07f691-9b24-4309-bda8-9febe93ec2ed,SLV_014_LPG_6AC,,8800000004321853,480,,,ricpie@gmail.com
2e9e4c12-3ad6-4b11-942e-afc8cc1acf16,SLV_013_LPG_6AC,,A8000000043CAF53,480,,,ricpie@gmail.com
d4e027ff-2365-4a24-87fc-ec0257471770,SLV_015_LPG_6AC,,FA00000004190053,480,,,ricpie@gmail.com
85359c1c-a64e-43b8-adec-35a2ebe15949,SLV_010_LPG_6AC,,CD000000041B3353,480,,Smokeless Village,bamg-01
662e74f6-1f57-4abb-ba68-84d5238e9a22,SLV_001_LPG_6AC,,4B00000004598653,480,,Smokeless Village,bamg-01
665873ca-cb97-4e3c-9a95-e476954f7113,SLV_008_LPG_6AC,,6F0000000462E853,480,,Smokeless Village,bamg-01
9127f84a-dbed-4aa2-98d2-a8e9be15ece8,SLV_015_LPG_6AC,,FA00000004190053,480,,Smokeless Village,bamg-01
18bf32b6-5586-4444-9060-24e9085ecc81,SLV_013_LPG_6AC,,A8000000043CAF53,480,,Smokeless Village,bamg-01
451afdbd-9d90-461d-8dc9-396856407ce3,SLV_014_LPG_6AC,,8800000004321853,480,,Smokeless Village,bamg-01
41537d1b-db7f-477a-964a-20578ecc83c1,SLV_011_LPG_6AC,,AB0000000453A353,480,,Smokeless Village,bamg-01
d8989f56-6926-4149-b201-673a74af6339,SLV_012_LPG_6AC,,470000000461A653,480,,Smokeless Village,bamg-01
af3a2717-b623-4ff1-b8e4-83d01fea249e,SLV_007_LPG_6AC,,1500000004183A53,480,,Smokeless Village,bamg-01
3a19e55f-f9b5-4ec4-9faf-959d8a351b4a,SLV_005_LPG_6AC,,6C00000004578153,480,,Smokeless Village,bamg-01
be05276e-9dca-4bb0-b52e-634b8740276d,SLV_004_LPG_6AC,,6A00000004182553,480,,Smokeless Village,bamg-01
daca4f01-d931-4d6d-aabb-3c4955a417a8,SLV_002_LPG_6AC,,0B00000004484453,480,,Smokeless Village,bamg-01
334684e1-9fd6-4841-82b6-4ee630e7dd23,SLV_022_BG_6AC,,B70000000461E153,480,,Smokeless Village,bamg-01
5d46d5ea-0000-0000-0000-CC78AB77F59F,Dot-F59F | 2019-08-04 07:54,Dot-F59F,CC:78:AB:77:F5:9F,300,sensor instalado en la casa del señor vicente maldonado allca para la cocina tradicional en cp de pampawasi en el distrito de pilchaca en la provincia de huancavelica en la region de huancavelica,NAMA Piloto Solar y Ventilador,namas
5d46d449-0000-0000-0000-CC78AB77FAE1,Dot-FAE1 | 2019-08-04 07:47,Dot-FAE1,CC:78:AB:77:FA:E1,300,sensor instalado en la casa del señor vicente maldonado allca para la cocina de biomasa en el cp pampawasi en el distrito de pilchaca en la provincia de huancavelica en la region de huancavelica,NAMA Piloto Solar y Ventilador,namas
5d46c9b5-0000-0000-0000-CC78AB6E1566,Dot-1566 | 2019-08-04 07:02,Dot-1566,CC:78:AB:6E:15:66,300,sensor instalado en la casa de la cocina de la señora Constantina Maura Maldonado Olivar para una cocina de biomasa en el cp de pampahuasi en el distrito de pilchaca en la provincia de huancavelica en la region de huancavelica,NAMA Piloto Solar y Ventilador,namas
5d46cb18-0000-0000-0000-CC78AB77FAF5,Dot-FAF5 | 2019-08-04 07:08,Dot-FAF5,CC:78:AB:77:FA:F5,300,sensor instalado en la casa de la señora constantina maura maldonado olivar para una cocina tradicional en el cp de pampawasi en el distrito de pilchaca en la provincia de huancavelica en la region de huancavelica,NAMA Piloto Solar y Ventilador,namas
5d46d29a-0000-0000-0000-CC78AB6E026E,Dot-026E | 2019-08-04 07:40,Dot-026E,CC:78:AB:6E:02:6E,300,sensor instalado en la casa del señor vicente maldonado allca en la cocina de gas en el cp de pampawasi en el distrito de pilchaca en la provincia de huancavelica region de huancavelica,NAMA Piloto Solar y Ventilador,namas
47cbb18e-31ec-40b7-a7dc-ee1a1240c917,SLV_021_TS_6AC,,A900000004401253,480,,Smokeless Village,bamg-01
51637908-0eb3-4e5a-aa8e-044fe5e5a96a,SLV_023_BG_6AC,,130000000431D553,480,,Smokeless Village,bamg-01
16d737f7-95b4-4b34-b96d-4666feca2444,SLV_022_LPG_6AC,,E500000004245353,480,,Smokeless Village,bamg-01
f4362eaf-922b-4d1d-949c-12652f3dfe70,SLV_024_LPG_6AC,,6D00000004542F53,480,,Smokeless Village,bamg-01
c850caf4-1b85-456c-95d0-aada29031c3c,SLV_023_LPG_6AC,,E00000000418DE53,480,,Smokeless Village,bamg-01
04060282-5d4f-40b6-aa50-7d7c1b6193ea,SLV_025_LPG_6AC,,400000000408DA53,480,,Smokeless Village,bamg-01
939c89ba-5811-4778-bba4-72ebcd89f677,SLV_014_LPG_6AC,,8800000004321853,480,,Smokeless Village,smitharao
fc57eaac-4dfc-44a1-bfc8-1cd2e35e6132,SLV_013_LPG_6AC,,A8000000043CAF53,480,,Smokeless Village,smitharao
5df74a92-0000-0000-0000-CC78AB77FCDB,Dot-FCDB | 2019-12-16 12:12,Dot-FCDB,CC:78:AB:77:FC:DB,300,,CAA-Kenya,caakenya
4b1d3948-d501-4379-90ad-6fa7a1bd42ca,SLV_012_LPG_6AC,,470000000461A653,480,,Smokeless Village,smitharao
5df74afe-0000-0000-0000-CC78AB77E33F,Dot-E33F | 2019-12-16 12:14,Dot-E33F,CC:78:AB:77:E3:3F,300,,CAA-Kenya,caakenya
5df8b2bc-0000-0000-0000-CC78AB77FC81,Dot-FC81 | 2019-12-17 13:48,Dot-FC81,CC:78:AB:77:FC:81,300,,CAA-Kenya,caakenya
5d89ee3d-0000-0000-0000-CC78AB780141,Dot-0141 | 2019-09-24 13:20,Dot-0141,CC:78:AB:78:01:41,300,,CAA-Kenya,caakenya
d302e6bb-86cd-4f5f-9784-a8b469807dd5,SLV_011_LPG_6AC,,AB0000000453A353,480,,Smokeless Village,smitharao
5dd79316-0000-0000-0000-CC78AB77F5B3,Dot-F5B3 | 2019-11-22 10:47,Dot-F5B3,CC:78:AB:77:F5:B3,300,,CAA-Kenya,caakenya
5dd7968d-0000-0000-0000-CC78AB6E0F91,Dot-0F91 | 2019-11-22 11:04,Dot-0F91,CC:78:AB:6E:0F:91,300,,CAA-Kenya,caakenya
5dd79707-0000-0000-0000-CC78AB77FC8F,Dot-FC8F | 2019-11-22 11:06,Dot-FC8F,CC:78:AB:77:FC:8F,300,,CAA-Kenya,caakenya
5dd799bb-0000-0000-0000-CC78AB77EF40,Dot-EF40 | 2019-11-22 11:17,Dot-EF40,CC:78:AB:77:EF:40,300,,CAA-Kenya,caakenya
5dd79a09-0000-0000-0000-CC78AB77FCFF,Dot-FCFF | 2019-11-22 11:18,Dot-FCFF,CC:78:AB:77:FC:FF,300,,CAA-Kenya,caakenya
5dd7a18b-0000-0000-0000-CC78AB6DFC5A,Dot-FC5A | 2019-11-22 11:49,Dot-FC5A,CC:78:AB:6D:FC:5A,300,,CAA-Kenya,caakenya
5dd7a1e3-0000-0000-0000-CC78AB77F9E4,Dot-F9E4 | 2019-11-22 11:52,Dot-F9E4,CC:78:AB:77:F9:E4,300,,CAA-Kenya,caakenya
5df9edd5-0000-0000-0000-CC78AB77FFA7,Dot-FFA7 | 2019-12-18 12:11,Dot-FFA7,CC:78:AB:77:FF:A7,300,,CAA-Kenya,caakenya
5dd7a294-0000-0000-0000-CC78AB6E0564,Dot-0564 | 2019-11-22 11:54,Dot-0564,CC:78:AB:6E:05:64,300,,CAA-Kenya,caakenya
3ce00878-e5f7-4b7b-b2d3-2922978de3fa,SLV_002_LPG_6AC,,0B00000004484453,480,,Smokeless Village,bamg-01
3fb5a96a-57fc-4aee-91e0-3118789b866d,SLV_003_LPG_6AC,,030000000420DD53,480,,Smokeless Village,bamg-01
6f50bb29-3f78-4c78-bf38-e0285d8ceccb,SLV_006_LPG_6AC,,7F00000004243053,480,,Smokeless Village,bamg-01
2b1a57a3-5351-441b-b1de-32c92e7c3718,SLV_001_LPG_6AC,,4B00000004598653,480,,Smokeless Village,bamg-01
a425712b-d791-4e39-bf18-6bdde4939bfd,SLV_004_LPG_6AC,,6A00000004182553,480,,Smokeless Village,bamg-01
28797e79-38e1-4b30-b012-e7258782c4e8,SLV_005_LPG_6AC,,6C00000004578153,480,,Smokeless Village,bamg-01
5df9f647-0000-0000-0000-CC78AB77E9CA,Dot-E9CA | 2019-12-18 12:48,Dot-E9CA,CC:78:AB:77:E9:CA,300,,CAA-Kenya,caakenya
1d5058d1-0374-4b01-b452-e5bb46751e16,SLV_007_LPG_6AC,,1500000004183A53,480,,Smokeless Village,bamg-01
80dbee95-915c-4dfc-96a3-979c8a314ffe,SLV_008_LPG_6AC,,6F0000000462E853,480,,Smokeless Village,bamg-01
5ddb82bc-0000-0000-0000-CC78AB6E0516,Dot-0516 | 2019-11-25 10:27,Dot-0516,CC:78:AB:6E:05:16,300,,CAA-Kenya,caakenya
5ddb9143-0000-0000-0000-CC78AB6E0FEC,Dot-0FEC | 2019-11-25 11:30,Dot-0FEC,CC:78:AB:6E:0F:EC,300,,CAA-Kenya,caakenya
5ddba4fe-0000-0000-0000-CC78AB77E9B8,Dot-E9B8 | 2019-11-25 12:54,Dot-E9B8,CC:78:AB:77:E9:B8,300,,CAA-Kenya,caakenya
5ddcef90-0000-0000-0000-CC78AB77E9B8,Dot-E9B8 | 2019-11-26 12:25,Dot-E9B8,CC:78:AB:77:E9:B8,300,,CAA-Kenya,caakenya
5ddb8b79-0000-0000-0000-CC78AB77F768,Dot-F768 | 2019-11-25 11:03,Dot-F768,CC:78:AB:77:F7:68,300,,CAA-Kenya,caakenya
